adult,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,revenue,production_companies,budget
False,"[28, 35, 18, 53]",787,en,Mr. & Mrs. Smith,55.361,2005-06-07,Mr. & Mrs. Smith,6.684,9923,487300000.0,"['Regency Enterprises', 'New Regency Pictures', 'Summit Entertainment', 'Weed Road Pictures', 'Epsilon Motion Pictures', 'New Regency Productions', '20th Century Fox']",110000000.0
False,"[878, 53]",1140066,de,Paradise,14.706,2023-06-24,Paradise,6.683,490,0.0,['NEUESUPER'],0.0
False,[18],806368,en,The Son,16.439,2022-11-10,The Son,6.683,374,3564844.0,"['Film4 Productions', 'Ingenious Media', 'Embankment Films', 'See-Saw Films', 'Cross City Films', 'Inthevoid Production', 'Sony Pictures Classics', 'STXfilms']",0.0
False,"[35, 27]",760747,no,I onde dager,13.563,2021-07-30,The Trip,6.683,513,0.0,"['74 Entertainment', 'XYZ Films']",0.0
False,"[18, 35, 80]",347866,en,Hot Summer Nights,19.946,2018-07-26,Hot Summer Nights,6.685,703,0.0,['Imperative Entertainment'],0.0
False,"[18, 10402]",17332,en,The Soloist,20.623,2009-04-24,The Soloist,6.683,739,38332994.0,"['DreamWorks Pictures', 'Universal Pictures', 'StudioCanal', 'Participant', 'Krasnoff / Foster Entertainment', 'Working Title Films']",60000000.0
False,"[18, 10749, 36]",12184,en,The Other Boleyn Girl,25.242,2008-02-28,The Other Boleyn Girl,6.683,1955,78269970.0,"['Scott Rudin Productions', 'Columbia Pictures', 'Focus Features', 'BBC Film', 'Relativity Media', 'Ruby Films']",35000000.0
False,"[18, 10749]",9044,en,Tristan & Isolde,28.043,2006-04-07,Tristan & Isolde,6.683,764,28000000.0,"['QI Quality International GmbH Co. KG', 'Epsilon Motion Pictures', 'Franchise Pictures', 'Scott Free Productions', 'World 2000 Entertainment', 'Stillking Films', 'ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)', 'MFF (Tristan & Isolde) Limited', '20th Century Fox', 'Mandate International', 'MFF']",31000000.0
False,"[35, 18, 10749]",8669,en,Charlie Bartlett,13.322,2008-02-22,Charlie Bartlett,6.683,597,5254986.0,"['Metro-Goldwyn-Mayer', 'Sidney Kimmel Entertainment', 'Everyman Pictures', 'Permut Presentations', 'Mandate International']",12000000.0
False,"[18, 53, 878, 9648]",2675,en,Signs,29.296,2002-08-02,Signs,6.683,5331,408200000.0,"['Touchstone Pictures', 'Blinding Edge Pictures', 'The Kennedy/Marshall Company']",72000000.0
False,"[10770, 14, 10751, 35]",15674,en,Sabrina the Teenage Witch,14.895,1996-04-07,Sabrina the Teenage Witch,6.7,313,0.0,['Showtime Networks'],0.0
False,"[18, 36, 10752]",8880,en,Che: Part Two,24.667,2008-12-12,Che: Part Two,6.682,589,8638163.0,"['Wild Bunch', 'Telecinco Cinema', 'Laura Bickford Productions', 'Morena Films', 'Ministerio de Cultura']",40000000.0
False,[35],1624,en,Liar Liar,38.58,1997-03-21,Liar Liar,6.682,5350,302710615.0,"['Universal Pictures', 'Imagine Entertainment']",45000000.0
False,"[10751, 35]",554241,en,Playing with Fire,25.901,2019-11-08,Playing with Fire,6.681,636,69412425.0,"['Broken Road Productions', 'Nickelodeon Movies', 'Paramount Players', 'Walden Media']",29900000.0
False,"[18, 10749, 35]",416186,fr,Le Redoutable,16.858,2017-06-24,Godard Mon Amour,6.681,337,82264.0,"['La Région Île-de-France', 'Les Compagnons du Cinéma', 'La Classe américaine', 'France 3 Cinéma', 'StudioCanal', 'Forever Group', 'Ciné+', 'Canal+', 'France Télévisions']",12840746.0
False,"[28, 53, 18]",336882,no,Bølgen,19.309,2015-08-28,The Wave,6.7,1229,12975143.0,"['Fantefilm', 'Film i Väst', 'Tre Vänner']",5904067.0
False,"[80, 18, 53]",185567,en,Zulu,16.108,2013-12-04,Zulu,6.681,463,0.0,"['Eskwad', 'M6 Films', 'Pathé', 'Lobster Tree', 'W9', 'Canal+', 'Ciné+']",16000000.0
False,"[12, 35, 18, 27, 53]",56812,es,Balada triste de trompeta,10.877,2010-12-17,The Last Circus,6.681,397,3604598.0,"['uMedia', 'Tornasol Films', 'La Fabrique 2', 'uFilm', 'Canal+ España', 'Castafiore Films', 'TVE', 'Mikado Film', 'Playtime']",7000000.0
False,"[35, 10749]",50546,en,Just Go with It,57.968,2011-02-10,Just Go with It,6.681,5465,214945591.0,"['Columbia Pictures', 'Happy Madison Productions']",80000000.0
False,"[28, 80, 18, 53]",13804,en,Fast & Furious,8.212,2009-04-02,Fast & Furious,6.681,6922,363164265.0,"['dentsu', 'Universal Pictures', 'Relativity Media', 'Original Film', 'One Race']",85000000.0
False,"[18, 53, 80]",12684,en,Sabotage,18.183,1937-01-08,Sabotage,6.681,307,0.0,['Gaumont-British Picture Corporation'],0.0
False,"[80, 36]",11322,en,Public Enemies,37.341,2009-07-01,Public Enemies,6.681,4252,214104620.0,"['Universal Pictures', 'Relativity Media', 'Forward Pass', 'Misher Films', 'Tribeca Productions', 'Appian Way', 'Blue Light']",100000000.0
False,"[28, 53, 878]",7191,en,Cloverfield,42.498,2008-01-15,Cloverfield,6.681,6752,170764026.0,['Bad Robot'],25000000.0
False,"[878, 18, 10770]",7012,en,The Day After,19.121,1983-11-20,The Day After,6.681,362,0.0,['ABC Circle Films'],0.0
False,"[35, 10749]",1597,en,Meet the Parents,33.733,2000-10-06,Meet the Parents,6.681,5689,330444045.0,"['Universal Pictures', 'DreamWorks Pictures', 'Nancy Tenenbaum Films', 'Tribeca Productions']",55000000.0
False,"[53, 28, 27, 12, 18]",760741,en,Beast,41.57,2022-08-11,Beast,6.68,1395,56000000.0,"['RVK Studios', 'Will Packer Productions', 'Universal Pictures']",0.0
False,"[35, 10749]",9489,en,You've Got Mail,38.458,1998-12-18,You've Got Mail,6.68,3102,250800000.0,"['Warner Bros. Pictures', ""The Donners' Company"", 'Warner Bros. Entertainment']",65000000.0
False,"[53, 28, 35, 80, 18]",150,en,48 Hrs.,27.883,1982-12-07,48 Hrs.,6.7,1386,78868508.0,['Paramount'],12000000.0
False,[35],46655,fr,Le Petit Baigneur,19.705,1968-03-22,The Little Bather,6.679,330,0.0,"['Les Films Corona', 'Les Films Copernic', 'Fono Roma', 'Selenia Cinematografica']",0.0
False,"[28, 18, 10752]",1098110,de,Blood & Gold,29.134,2023-04-21,Blood & Gold,6.678,338,0.0,['Rat Pack Filmproduktion'],0.0
False,"[53, 18, 878]",450465,en,Glass,41.794,2019-01-16,Glass,6.678,8031,247000000.0,"['Universal Pictures', 'Perfect World Pictures', 'Blinding Edge Pictures', 'Blumhouse Productions']",20000000.0
False,"[878, 28]",373571,en,Godzilla: King of the Monsters,122.629,2019-05-29,Godzilla: King of the Monsters,6.678,5754,386600138.0,"['Legendary Pictures', 'Huahua Media', 'TOHO']",170000000.0
False,"[27, 53]",256274,en,"As Above, So Below",45.958,2014-08-14,"As Above, So Below",6.678,3245,41900000.0,"['Brothers Dowdle Productions', 'Legendary Pictures', 'Universal Pictures']",5000000.0
False,"[37, 28, 53, 18]",223485,en,Slow West,17.389,2015-05-15,Slow West,6.678,931,229094.0,"['DMC Film', 'Film4 Productions', 'New Zealand Film Commission', 'See-Saw Films']",2000000.0
False,"[35, 10749]",287,en,Bull Durham,25.073,1988-06-15,Bull Durham,6.678,539,50888000.0,"['The Mount Company', 'Metro-Goldwyn-Mayer', 'Orion Pictures']",7000000.0
False,"[14, 12]",338953,en,Fantastic Beasts: The Secrets of Dumbledore,98.736,2022-04-06,Fantastic Beasts: The Secrets of Dumbledore,6.677,4144,407200000.0,"['Warner Bros. Pictures', 'Heyday Films']",200000000.0
False,"[35, 18, 10749]",8265,fr,Bienvenue chez les Ch'tis,17.499,2008-02-20,Welcome to the Sticks,6.677,2350,245144417.0,"['TF1 Films Production', 'Pathé Renn Productions', 'Hirsch', 'Les Productions du Chicon', 'CNC', 'Centre Régional des Ressources Audiovisuelles (CRRAV)', 'CinéCinéma', 'Région Nord-Pas-de-Calais', 'Canal+', 'Lionsgate']",11000000.0
False,"[878, 12]",2161,en,Fantastic Voyage,16.231,1966-08-24,Fantastic Voyage,6.677,406,12000000.0,['20th Century Fox'],5115000.0
False,"[27, 9648, 53]",646385,en,Scream,95.051,2022-01-12,Scream,6.676,3028,137700000.0,"['Paramount', 'Project X Entertainment', 'Radio Silence', 'Spyglass Media Group']",24000000.0
False,"[35, 10749, 878]",14370,en,Real Genius,28.086,1985-08-07,Real Genius,6.676,407,12952019.0,"['Tri-Star-Delphi III Productions', 'Brian Grazer Productions']",8000000.0
False,"[16, 35, 10751, 14]",9297,en,Monster House,52.097,2006-06-30,Monster House,6.677,3765,140175006.0,"['ImageMovers', 'Amblin Entertainment']",75000000.0
False,"[18, 36, 10752]",2016,fr,Indigènes,13.464,2006-09-27,Days of Glory,6.677,358,22963701.0,"['Tessalit Productions', 'France 2 Cinéma', 'France 3 Cinéma', 'StudioCanal', 'SCOPE Invest', 'Tassili Films', 'Versus Production', 'Kissfilms', 'Taza Productions', 'La Petite Reine']",14500000.0
False,"[10749, 35, 80]",1389,en,Out of Sight,29.755,1998-06-26,Out of Sight,6.676,1182,77745966.0,"['Universal Pictures', 'Jersey Films']",48000000.0
False,"[878, 16, 28, 80, 53]",13851,en,Batman: Gotham Knight,28.439,2008-07-08,Batman: Gotham Knight,6.675,634,0.0,"['DC Comics', 'BeeTrain', 'Warner Bros. Animation', 'Madhouse', 'Production I.G', 'STUDIO4℃']",3500000.0
False,"[18, 28, 53, 80]",9869,en,Patriot Games,29.913,1992-06-04,Patriot Games,6.7,1520,178100000.0,"['Paramount', 'Mace Neufeld Productions']",45000000.0
False,[35],262391,fr,Qu'est-ce qu'on a fait au Bon Dieu ?,18.518,2014-04-16,Serial (Bad) Weddings,6.7,3311,176404493.0,['UGC'],13000000.0
False,"[35, 10749]",236737,es,Ocho apellidos vascos,16.476,2014-03-14,Spanish Affair,6.674,603,78768613.0,"['LAZONA', 'Kowalski Films', 'Telecinco Cinema']",3000000.0
False,"[18, 9648]",72432,en,Puncture,13.194,2011-09-23,Puncture,6.674,370,68945.0,"['Cherry Sky Films', 'Voltage Pictures']",0.0
False,"[16, 10751]",13691,en,Piglet's Big Movie,20.664,2003-03-16,Piglet's Big Movie,6.7,339,62870546.0,"['Disney Television Animation', 'Walt Disney Pictures']",46000000.0
False,[18],10316,en,The Ides of March,31.788,2011-09-24,The Ides of March,6.674,2349,76338111.0,"['Appian Way', 'Crystal City Entertainment', 'Cross Creek Pictures', 'Exclusive Media', 'Smoke House Pictures']",12500000.0
False,"[28, 12]",529106,ru,Майор Гром: Чумной Доктор,24.985,2021-04-01,Major Grom: Plague Doctor,6.673,549,4500000.0,['Bubble Studios'],5000000.0
False,[80],511322,en,The Good Liar,27.36,2019-11-08,The Good Liar,6.7,1051,33856058.0,['1000 Eyes'],10000000.0
False,"[35, 27, 9648]",22244,en,Society,20.747,1989-05-13,Society,6.673,497,0.0,"['Society Productions Inc.', 'Wild Street Pictures']",0.0
False,"[27, 9648, 53]",11601,en,Stir of Echoes,25.75,1999-09-10,Stir of Echoes,6.673,1135,21100000.0,['Artisan Entertainment'],12000000.0
False,"[35, 10749]",10201,en,Yes Man,27.807,2008-12-09,Yes Man,6.673,6537,223200000.0,"['Warner Bros. Pictures', 'Village Roadshow Pictures', 'Heyday Films', 'The Zanuck Company']",70000000.0
False,"[28, 18, 10749]",619,en,The Bodyguard,34.428,1992-11-25,The Bodyguard,6.673,2788,411006740.0,"['Kasdan Pictures', 'Tig Productions', 'Warner Bros. Pictures']",25000000.0
False,"[80, 9648, 53]",881164,en,Boston Strangler,28.405,2023-03-16,Boston Strangler,6.672,578,0.0,"['20th Century Studios', 'LuckyChap Entertainment', 'Langley Park Productions', 'Scott Free Productions']",0.0
False,"[27, 53]",760161,en,Orphan: First Kill,47.88,2022-07-27,Orphan: First Kill,6.672,1973,9572765.0,"['Dark Castle Entertainment', 'Entertainment One', 'Eagle Vision']",10000000.0
False,"[53, 36]",494974,en,Red Joan,14.809,2018-09-13,Red Joan,6.672,343,0.0,"['Trademark Films', 'Cambridge Picture Company']",0.0
False,"[28, 12, 16, 35, 10751]",280217,en,The Lego Movie 2: The Second Part,38.62,2019-02-06,The Lego Movie 2: The Second Part,6.672,2050,199600000.0,"['Vertigo Entertainment', 'Animal Logic', 'Warner Bros. Pictures Animation', 'Lord Miller', 'Rideback', 'LEGO']",99000000.0
False,"[18, 80, 53]",37645,fr,L'Immortel,30.417,2010-03-23,22 Bullets,6.672,1154,0.0,"['EuropaCorp', 'TF1 Films Production', 'Digital Factory']",24000000.0
False,"[35, 18, 36]",2290,en,Jakob the Liar,12.862,1999-09-16,Jakob the Liar,6.672,351,4956701.0,"['Global Medien KG', 'Columbia Pictures', 'Blue Wolf', 'Kasso Productions']",45000000.0
False,"[16, 12, 10751]",381719,en,Peter Rabbit,29.327,2018-02-07,Peter Rabbit,6.671,1693,351266433.0,"['Columbia Pictures', 'Animal Logic', '2.0 Entertainment', 'Olive Bridge Entertainment', 'Screen Australia', 'Screen NSW', 'Sony Pictures Animation']",50000000.0
False,"[27, 53]",91586,en,Insidious: Chapter 2,38.0,2013-09-12,Insidious: Chapter 2,6.671,4054,161000000.0,"['FilmDistrict', 'Blumhouse Productions', 'Stage 6 Films', 'Entertainment One', 'Alliance Films', 'Solana Films']",5000000.0
False,"[35, 18, 10749]",9726,en,A Good Year,26.323,2006-09-09,A Good Year,6.7,1428,42064105.0,"['Fox 2000 Pictures', 'Scott Free Productions', 'Ingenious Film Partners']",35000000.0
False,"[35, 80]",9336,en,Police Academy,66.42,1984-03-22,Police Academy,6.671,2513,81198894.0,"['The Ladd Company', 'Warner Bros. Pictures', 'Warner Bros.']",4500000.0
False,"[10749, 35]",790142,en,The Royal Treatment,23.682,2022-01-20,The Royal Treatment,6.67,742,0.0,"['Calabrian Rhode Productions', 'Focus Features']",0.0
False,"[12, 16, 10751, 14]",484510,en,Trolls Holiday,22.352,2017-11-01,Trolls Holiday,6.7,466,0.0,"['NBC', 'DreamWorks Animation']",0.0
False,"[27, 53]",16395,it,Inferno,16.749,1980-02-07,Inferno,6.67,572,0.0,"['Produzioni Intersound', '20th Century Fox']",3000000.0
False,[35],11959,en,UHF,23.834,1989-07-21,UHF,6.67,312,6157157.0,"['Cinecorp', 'Orion Pictures', 'Metro-Goldwyn-Mayer', 'Imaginary Entertainment']",5000000.0
False,"[28, 53, 10752]",7555,en,Rambo,54.49,2008-01-24,Rambo,6.67,3700,113200000.0,"['Nu Image', 'Equity Pictures Medienfonds GmbH & Co. KG IV', 'Millennium Media', 'Lionsgate', 'The Weinstein Company']",50000000.0
False,"[12, 35, 878]",7453,en,The Hitchhiker's Guide to the Galaxy,21.049,2005-04-28,The Hitchhiker's Guide to the Galaxy,6.671,3695,104500000.0,"['Spyglass Entertainment', 'Everyman Pictures', 'Hammer & Tongs', 'Touchstone Pictures']",50000000.0
False,"[18, 53]",635731,en,Pig,21.864,2021-07-16,Pig,6.667,1233,3889432.0,"['AI Film', 'Pulse Films', 'Saturn Films', 'Valparaiso Pictures', 'BlockBox Entertainment', 'Sweet Tomato Films', 'Escape Artists', 'Endeavor Content', 'Hungry Bull Productions']",0.0
False,"[18, 10402]",615667,en,Ma Rainey's Black Bottom,15.459,2020-11-25,Ma Rainey's Black Bottom,6.669,1105,0.0,"['Escape Artists', 'Mundy Lane Entertainment']",0.0
False,"[28, 9648, 53]",48138,en,Unknown,31.202,2011-02-16,Unknown,6.669,3693,130786397.0,"['Studio Babelsberg', 'StudioCanal', 'Dark Castle Entertainment', 'Panda Productions', 'Horticus UK', 'Canal+', 'TF1 Films Production', 'Warner Bros. Pictures', 'Deutscher Filmförderfonds']",30000000.0
False,"[18, 9648, 53]",9613,en,Spider,20.097,2002-11-06,Spider,6.7,780,5809240.0,"['Catherine Bailey Ltd.', 'Téléfilm Canada', 'Odeon Films', 'Capitol Films', 'Artists Independent Network', 'Grosvenor Park Productions', 'Davis Films', 'Sony Pictures Classics', 'Redbus Pictures']",0.0
False,"[12, 36, 28]",1911,en,The 13th Warrior,22.359,1999-08-13,The 13th Warrior,6.669,1731,61698899.0,"['Touchstone Pictures', 'Crichton/McTiernan Productions']",120000000.0
False,"[28, 53, 878, 12]",1635,en,The Island,50.052,2005-07-21,The Island,6.669,5144,162949164.0,"['DreamWorks Pictures', 'Warner Bros. Pictures', 'Parkes-MacDonald Productions', 'K/O Paper Products']",126000000.0
False,"[53, 28, 18]",763285,en,Ambulance,41.535,2022-03-16,Ambulance,6.668,1918,51783040.0,"['Universal Pictures', 'Bay Films', 'Endeavor Content', 'New Republic Pictures', 'Project X Entertainment']",40000000.0
False,"[53, 28]",578701,en,Those Who Wish Me Dead,31.828,2021-05-05,Those Who Wish Me Dead,6.668,1504,23384502.0,"['Bron Studios', 'New Line Cinema', 'Bosque Ranch Productions', 'Film Rites']",20000000.0
False,"[80, 18, 53]",325789,en,The Infiltrator,26.446,2016-07-13,The Infiltrator,6.668,1603,21011110.0,['Good Films Collective'],28000000.0
False,"[18, 35]",11307,en,The World According to Garp,20.653,1982-08-13,The World According to Garp,6.668,310,29712172.0,"['Pan Arts', 'Warner Bros. Pictures']",17000000.0
False,"[18, 27]",10873,en,Shadow of the Vampire,15.594,2000-05-15,Shadow of the Vampire,6.668,542,8279017.0,"['BBC Film', 'Saturn Films', 'Long Shot Pictures', 'Pilgrim Films']",8000000.0
False,"[27, 28, 53]",1992,en,Planet Terror,25.821,2007-04-06,Planet Terror,6.668,3319,0.0,"['Dimension Films', 'Troublemaker Studios', 'Rodriguez International Pictures']",0.0
False,"[18, 53]",635731,en,Pig,21.864,2021-07-16,Pig,6.667,1234,3889432.0,"['AI Film', 'Pulse Films', 'Saturn Films', 'Valparaiso Pictures', 'BlockBox Entertainment', 'Sweet Tomato Films', 'Escape Artists', 'Endeavor Content', 'Hungry Bull Productions']",0.0
False,"[27, 53]",52274,es,Los ojos de Julia,15.762,2010-10-29,Julia's Eyes,6.667,745,12884923.0,"['Canal+ España', 'Catalan Film and Television', 'Mesfilms', 'TV3', 'Atresmedia', 'MEDIA Programme of the European Union', 'Double Dare You Productions', 'Universal Pictures', 'DeAPlaneta', 'ICEC']",0.0
False,"[18, 10749]",814757,en,Empire of Light,22.721,2022-12-09,Empire of Light,6.7,487,11400000.0,"['Searchlight Pictures', 'Neal Street Productions', 'TSG Entertainment']",13500000.0
False,[35],474331,fr,Au poste !,13.604,2018-07-04,Keep an Eye Out,6.666,580,0.0,"['Atelier de Production', 'uMedia', 'Cinéfrance Studios']",0.0
False,"[14, 28]",1487,en,Hellboy,52.938,2004-04-02,Hellboy,6.666,6591,99318987.0,"['Columbia Pictures', 'Revolution Studios', 'Dark Horse Entertainment', 'Lawrence Gordon Productions', 'Starlite Films', 'Partnership Films']",66000000.0
False,"[16, 35, 10751, 14]",170687,en,The Boxtrolls,36.736,2014-09-10,The Boxtrolls,6.7,1596,108255770.0,['Laika'],60000000.0
False,"[35, 10749, 18]",2976,en,Hairspray,30.394,2007-07-19,Hairspray,6.665,2390,90450008.0,"['Offspring Entertainment', 'New Line Cinema', 'Zadan / Meron Productions', 'Ingenious Media']",75000000.0
False,"[18, 10749]",1364,es,Lucía y el sexo,18.729,2001-08-24,Sex and Lucía,6.665,515,7640680.0,"['Sogecine', 'Alicia Produce', 'TVE', 'Sogepaq', 'Canal+ España']",0.0
False,"[18, 35, 10749]",245,en,About a Boy,21.916,2002-04-26,About a Boy,6.665,2112,129000000.0,"['Universal Pictures', 'StudioCanal', 'Working Title Films', 'Tribeca Productions', 'Kalima Productions']",27000000.0
False,"[18, 9648, 53]",35052,en,Cracks,22.458,2009-12-04,Cracks,6.664,370,101860.0,"['Future Films', 'Element Pictures', 'Atresmedia', 'Scott Free Productions']",0.0
False,"[35, 18]",14926,en,Uptown Girls,33.652,2003-08-15,Uptown Girls,6.7,774,44600000.0,['GreeneStreet Films'],20000000.0
False,"[10402, 35, 18]",13531,en,Empire Records,18.85,1995-09-22,Empire Records,6.664,658,303.0,"['Monarchy Enterprises B.V.', 'New Regency Pictures', 'Warner Bros. Pictures']",0.0
False,"[53, 12, 18, 80]",11583,en,The First Great Train Robbery,21.498,1978-12-14,The First Great Train Robbery,6.664,335,0.0,"['United Artists', 'Starling Films']",6000000.0
False,[35],11211,en,Bring It On: All or Nothing,1.812,2006-07-18,Bring It On: All or Nothing,6.664,761,0.0,"['Universal Studios Home Entertainment Family Productions', 'Beacon Pictures']",0.0
False,"[35, 18, 10751, 10749]",10464,en,"Corrina, Corrina",20.2,1994-08-12,"Corrina, Corrina",6.664,415,0.0,['New Line Cinema'],0.0
False,"[80, 18, 53]",10427,en,Red Rock West,18.009,1993-05-14,Red Rock West,6.664,311,2500000.0,"['Propaganda Films', 'PolyGram Filmed Entertainment', 'Universal Pictures']",8000000.0
False,"[80, 18]",9517,en,Bully,14.941,2001-06-15,Bully,6.664,437,480811.0,"['StudioCanal', 'Muse Productions', 'Gravity Entertainment', 'Lionsgate']",0.0
False,"[18, 10749]",9079,en,Dying Young,20.262,1991-06-20,Dying Young,6.664,427,82264675.0,"['20th Century Fox', 'Fogwood Films']",18000000.0
False,"[16, 12, 14, 28, 10751]",571891,ja,ミュウツーの逆襲 EVOLUTION,31.425,2019-07-12,Pokémon the Movie: Mewtwo Strikes Back - Evolution,6.663,481,26654184.0,"['OLM', 'The Pokémon Company', 'Shogakukan', 'TV Tokyo', 'East Japan Marketing & Communications', 'TOHO', 'Shogakukan-Shueisha Productions', 'Pikachu Project', 'TakaraTomy', 'Sprite Animation Studios']",0.0
False,"[35, 10749]",75802,en,Hysteria,19.072,2011-06-06,Hysteria,6.663,783,9504139.0,"['Forthcoming Productions', 'Beachfront Films', 'Chimera Films LLC', 'Informant Media', 'ARTE France Cinéma']",0.0
False,"[35, 10751]",36568,en,Paulie,14.33,1998-04-17,Paulie,6.663,421,0.0,"['DreamWorks Pictures', 'Mutual Film Company']",0.0
False,"[27, 18]",11654,en,The Hunger,30.397,1983-04-29,The Hunger,6.7,518,10200000.0,"['Metro-Goldwyn-Mayer', 'The Richard Shepherd Company']",10000000.0
False,"[28, 35]",11340,it,Banana Joe,14.884,1982-03-24,Banana Joe,6.663,438,0.0,"['Lisa Film', 'Derby Cinematografica']",0.0
False,"[27, 9648]",565,en,The Ring,42.982,2002-10-18,The Ring,6.662,5892,249348933.0,"['DreamWorks Pictures', 'BenderSpink', 'Parkes/MacDonald Productions']",48000000.0
False,"[12, 35, 10751, 14]",499701,en,Dora and the Lost City of Gold,50.609,2019-08-08,Dora and the Lost City of Gold,6.662,1635,120600000.0,"['Nickelodeon Movies', 'Paramount Players', 'Walden Media', 'Screen Queensland', 'Paramount']",49000000.0
